nTasks=8;
nThreads=22;
nCPUs=6;
nCores=15;
rh=[860.561945252 473.011116833 516.586616802 650.839539789 558.054030222 315.745827105 746.389110966 126.285015989 850.49833858 155.746080202 414.11415049 739.393021492 927.083595278 681.896372742 396.528371269 593.560385172 858.648446672 495.780912237 811.249954318 526.078785021 706.883361398 207.988618061];
rc=[618.098368888 541.632511024 422.220303266 723.519967635 408.978039697 708.931300487];
CK=[
	[1 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 1 1 1 1 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 1 1 1 0 0 0 0 0]
	[0 0 0 0 0 0 0 0 0 0 1 1 1 0 0]
	[0 0 0 0 0 0 0 0 0 0 0 0 0 1 1]
];
TH=[
	[1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0]
	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1]
];
