nTasks=20;
nThreads=54;
nCPUs=15;
nCores=43;
rh=[781.561036799 441.739644959 176.531295585 585.140269552 313.8522941 739.873881328 557.855466106 454.044301714 185.743439547 818.196349363 177.022878451 780.306447861 947.287197621 862.092000017 339.422396229 316.626664965 880.613618378 390.213445209 603.334408206 322.299351289 318.864299104 349.603110418 114.231094151 762.372554707 817.035222502 471.991666724 315.099008326 918.103440858 818.626508857 307.346409227 297.571797835 188.249623167 105.143637889 539.54445958 321.709065767 152.966811124 352.655554282 681.041275783 721.399220659 161.692583422 562.317876445 978.210423008 583.090802104 431.541575654 545.352172141 146.677745252 975.379409427 262.683324929 374.272639021 904.310965306 833.919210738 448.490330727 433.902205514 161.982425422];
rc=[458.820481069 455.15960208 483.994161317 724.162563113 617.248005029 765.783718845 607.477659303 413.24040025 409.739066358 700.067615177 626.3853465 575.110919529 522.588409512 718.10948032 565.895770624];
CK=[
	[1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0]
